nombre,lat,lng,direccion,categoria,capa,mapa,lista,gf_nivel,certificado,web,telefono,gmaps_url
El Campanu,43.4630719,-5.0583569,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Campanu/@43.4630719,-5.0583569,17z"
Restaurante Las Patronas Aguadulce,36.8080684,-2.5714988,,Mexicana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Las+Patronas+Aguadulce/@36.8080684,-2.5714988,17z"
Bar Delira | Grupo Tracatá,36.8135013,-2.5743754,,"Mediterránea, tapas",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Delira+%7C+Grupo+Tracat%C3%A1/@36.8135013,-2.5743754,17z"
Restaurante Bespoke,36.5933679,-6.227726199999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Bespoke/@36.5933679,-6.227726199999999,17z"
La Bodeguilla del Bar Jamón,36.5986554,-6.224573299999999,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Bodeguilla+del+Bar+Jam%C3%B3n/@36.5986554,-6.224573299999999,17z"
Restaurante Romerijo,36.5936787,-6.221430300000001,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Romerijo/@36.5936787,-6.221430300000001,17z"
El Urogallo | Restaurante Pozuelo ,40.4360708,-3.7985647,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Urogallo+%7C+Restaurante+Pozuelo+/@40.4360708,-3.7985647,17z"
Pizza Pazza,42.1147712,3.1434294,,"Take away, italiana, pizza",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizza+Pazza/@42.1147712,3.1434294,17z"
El Racó del Mar ,42.2438037,3.1297381,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Rac%C3%B3+del+Mar+/@42.2438037,3.1297381,17z"
Restaurante Bitákora,41.9868131,3.0119556,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Bit%C3%A1kora/@41.9868131,3.0119556,17z"
La Tienduca de Cholo,43.431415,-4.0368015,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Tienduca+de+Cholo/@43.431415,-4.0368015,17z"
Restaurante Amita,43.4306362,-4.0371725,,"Mediterránea, tapas",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Amita/@43.4306362,-4.0371725,17z"
Rancho Chico surf & food,43.432234,-4.0367315,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Rancho+Chico+surf+%26+food/@43.432234,-4.0367315,17z"
Bonobo Playa,37.7027227,-0.7408973,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bonobo+Playa/@37.7027227,-0.7408973,17z"
Restaurante Maloca,37.641684,-0.7229778,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Maloca/@37.641684,-0.7229778,17z"
Restaurante El Jardín,37.6562505,-0.7215309,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Jard%C3%ADn/@37.6562505,-0.7215309,17z"
Restaurante El Rana Verde,40.0365081,-3.604782799999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Rana+Verde/@40.0365081,-3.604782799999999,17z"
Restaurante Esmeraldas,40.0325632,-3.6064164,,"Mediterránea, take away",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Esmeraldas/@40.0325632,-3.6064164,17z"
Bar Siglo XXI,36.7394888,-6.4364636,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Siglo+XXI/@36.7394888,-6.4364636,17z"
Pizzería Roberto,36.7308031,-6.4377328,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Roberto/@36.7308031,-6.4377328,17z"
Pizzería Brenda,36.7375286,-6.4362309,,"Pizza, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Brenda/@36.7375286,-6.4362309,17z"
Restaurante Casa RIcardo,36.745746,-6.4285277,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casa+RIcardo/@36.745746,-6.4285277,17z"
Txaranga,41.1546776,1.107457,,"Mediterránea, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Txaranga/@41.1546776,1.107457,17z"
Zero Gluten adn Sistaré,41.1572755,1.1031748,,"Mediterránea, pizza, pastelería",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Zero+Gluten+adn+Sistar%C3%A9/@41.1572755,1.1031748,17z"
Restaurante El Campero,36.1883327,-5.924848,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Campero/@36.1883327,-5.924848,17z"
Arrocería Zokarrá,36.1335559,-5.843854299999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Arrocer%C3%ADa+Zokarr%C3%A1/@36.1335559,-5.843854299999999,17z"
Restaurante Sotavento,43.382622,-4.398234,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Sotavento/@43.382622,-4.398234,17z"
Restaurante Augusto,43.3832511,-4.3993921,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Augusto/@43.3832511,-4.3993921,17z"
Nou Xivarri,41.0651385,1.0582565,,"Tapas, mediterránea, burger",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Nou+Xivarri/@41.0651385,1.0582565,17z"
El Gat Crepería Bretona,41.0650493,1.0580893,,"Pastelería, mediterránea, tapas",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Gat+Creper%C3%ADa+Bretona/@41.0650493,1.0580893,17z"
Tapería Las Campanas,36.7429805,-5.1654019,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Taper%C3%ADa+Las+Campanas/@36.7429805,-5.1654019,17z"
Casa María,36.7338015,-5.1650695,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+Mar%C3%ADa/@36.7338015,-5.1650695,17z"
La Niña Adela,36.7483039,-5.159329,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Ni%C3%B1a+Adela/@36.7483039,-5.159329,17z"
Ristorante Pizzería Napoli ,37.1409525,-1.8519883,,"Pizza, italiana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ristorante+Pizzer%C3%ADa+Napoli+/@37.1409525,-1.8519883,17z"
Bresca Lavapies,40.4106871,-3.6995478,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bresca+Lavapies/@40.4106871,-3.6995478,17z"
Bresca Malasaña,40.4285025,-3.7022764,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bresca+Malasa%C3%B1a/@40.4285025,-3.7022764,17z"
Bresca Sol Madrid ,40.4187468,-3.699862,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bresca+Sol+Madrid+/@40.4187468,-3.699862,17z"
Bar Verbena Casa Manino,37.1952872,-7.325394999999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bar+Verbena+Casa+Manino/@37.1952872,-7.325394999999999,17z"
Chiringuito La Cabra II,37.1730023,-7.371111,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Chiringuito+La+Cabra+II/@37.1730023,-7.371111,17z"
Restaurante Casa Rufino,37.195475,-7.3087523,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casa+Rufino/@37.195475,-7.3087523,17z"
Pablo Tapas,36.8013245,-6.336260299999999,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pablo+Tapas/@36.8013245,-6.336260299999999,17z"
Bodegón de Lola,36.7767026,-6.3578139,,"Mediterránea, vegana",,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Bodeg%C3%B3n+de+Lola/@36.7767026,-6.3578139,17z"
Restaurante Las Delicias,36.2544175,-5.9642374,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Las+Delicias/@36.2544175,-5.9642374,17z"
Restaurante Venta Pinto,36.2527333,-5.9559296,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Venta+Pinto/@36.2527333,-5.9559296,17z"
Restaurante Patria,36.2887409,-6.0041902,,Mediterránea | Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Patria/@36.2887409,-6.0041902,17z"
Pizzería Quo Vadis,43.3850667,-4.2944922,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pizzer%C3%ADa+Quo+Vadis/@43.3850667,-4.2944922,17z"
Restaurante Gurea,43.3869988,-4.2890025,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Gurea/@43.3869988,-4.2890025,17z"
Panadería Zubiaga,43.3862429,-4.290757200000001,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Panader%C3%ADa+Zubiaga/@43.3862429,-4.290757200000001,17z"
Heladería-Café Daniel,36.7323051,-3.6991157,,Heladería | Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Helader%C3%ADa-Caf%C3%A9+Daniel/@36.7323051,-3.6991157,17z"
Melemele Burger,43.2866259,-2.1758153,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Melemele+Burger/@43.2866259,-2.1758153,17z"
Hotel Restaurante Karlos Arguiñano,43.2882192,-2.162945,,Alta cocina,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hotel+Restaurante+Karlos+Argui%C3%B1ano/@43.2882192,-2.162945,17z"
Kirikilla Enea,43.2853667,-2.1770907,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Kirikilla+Enea/@43.2853667,-2.1770907,17z"
Restaurante El Pulguilla,36.7465984,-3.875445799999999,,Mediterránea | Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Pulguilla/@36.7465984,-3.875445799999999,17z"
La Malaka Café,37.6107405,-0.9947275999999999,,Mediterránea | Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Malaka+Caf%C3%A9/@37.6107405,-0.9947275999999999,17z"
La Marquesita,37.6050989,-0.9895942,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Marquesita/@37.6050989,-0.9895942,17z"
La Gritta Cadaqués Passeig,42.289276,3.2786066,,Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Gritta+Cadaqu%C3%A9s+Passeig/@42.289276,3.2786066,17z"
Restaurante Casa Nun,42.2892597,3.2796629,,Local,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Casa+Nun/@42.2892597,3.2796629,17z"
El Moon Burger,42.2900686,3.2783206,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Moon+Burger/@42.2900686,3.2783206,17z"
Restaurante El Ancla,36.0100264,-5.6061889,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Ancla/@36.0100264,-5.6061889,17z"
Brío Tarifa,36.019168,-5.6133998,,Tapas | Vegana | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Br%C3%ADo+Tarifa/@36.019168,-5.6133998,17z"
Restaurante El Fresnu,43.4062336,-4.7775672,,Mediterránea | Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+Fresnu/@43.4062336,-4.7775672,17z"
Parrilla La Veguca,43.3975863,-4.732806,,Mediterránea | Asador,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Parrilla+La+Veguca/@43.3975863,-4.732806,17z"
Heladería Revuelta,43.4194605,-4.754017300000001,,Heladería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Helader%C3%ADa+Revuelta/@43.4194605,-4.754017300000001,17z"
Thai Arturo Soria,40.4600551,-3.661851399999999,,Asiática,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Thai+Arturo+Soria/@40.4600551,-3.661851399999999,17z"
Gelatone - Trattoria Pizzeria,42.054929,3.202414,,Italiana | Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Gelatone+-+Trattoria+Pizzeria/@42.054929,3.202414,17z"
La Palmera Restaurant & Bar,42.0545058,3.2020608,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Palmera+Restaurant+%26+Bar/@42.0545058,3.2020608,17z"
Miramar Punta Umbría,37.1750461,-6.959803699999999,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Miramar+Punta+Umbr%C3%ADa/@37.1750461,-6.959803699999999,17z"
Restaurante bar Antiguo Camarón,37.1792337,-6.9577572,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+bar+Antiguo+Camar%C3%B3n/@37.1792337,-6.9577572,17z"
Costaluz Taberna,36.9930891,-6.533331,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Costaluz+Taberna/@36.9930891,-6.533331,17z"
Casa Miguel,43.5560027,-6.1443709,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Casa+Miguel/@43.5560027,-6.1443709,17z"
Restaurante La Paloma,43.5633336,-6.1455838,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+La+Paloma/@43.5633336,-6.1455838,17z"
Sidrería El Remo,43.5630427,-6.1448835,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sidrer%C3%ADa+El+Remo/@43.5630427,-6.1448835,17z"
Restaurant Amèrica,41.6974855,2.832625,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurant+Am%C3%A8rica/@41.6974855,2.832625,17z"
Sa Muralla,41.71688410000001,2.9323619,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Sa+Muralla/@41.71688410000001,2.9323619,17z"
La Brava Steak House,41.7007742,2.8461597,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Brava+Steak+House/@41.7007742,2.8461597,17z"
Mestre d'Aixa,41.7187946,2.9309516,,Mediterránea | Local,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mestre+d%27Aixa/@41.7187946,2.9309516,17z"
Restaurante Can Martí,41.2352221,1.8063734,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Can+Mart%C3%AD/@41.2352221,1.8063734,17z"
Restaurante Pic Nic,41.233547,1.8043236,,Mediterránea | Local,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Pic+Nic/@41.233547,1.8043236,17z"
Acqua Sitges,41.2242914,1.7838203,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Acqua+Sitges/@41.2242914,1.7838203,17z"
Amanit Sitges,41.2365545,1.8146037,,Mediterránea | Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Amanit+Sitges/@41.2365545,1.8146037,17z"
Hamburguesería Crónicass,38.9856236,-3.9213707,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Hamburgueser%C3%ADa+Cr%C3%B3nicass/@38.9856236,-3.9213707,17z"
Mahalo Poké,38.9822224,-3.9252475,,Poke,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mahalo+Pok%C3%A9/@38.9822224,-3.9252475,17z"
Restaurante Corleone,36.5091658,-4.8921883,,Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Corleone/@36.5091658,-4.8921883,17z"
San Fries,40.4160924,-3.7089256,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/San+Fries/@40.4160924,-3.7089256,17z"
Chök - Pi i Margall | Pastelería sin gluten Barcelona,41.41114870000001,2.1647364,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ch%C3%B6k+-+Pi+i+Margall+%7C+Pasteler%C3%ADa+sin+gluten+Barcelona/@41.41114870000001,2.1647364,17z"
El Tapeito Huelva,37.2588459,-6.948969699999999,,Tapas,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/El+Tapeito+Huelva/@37.2588459,-6.948969699999999,17z"
Restaurante Masero,37.25569369999999,-6.948801899999999,,Americana | Mediterránea | Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Masero/@37.25569369999999,-6.948801899999999,17z"
All Grill Burger Gourmet,36.6001131,-4.5164279,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/All+Grill+Burger+Gourmet/@36.6001131,-4.5164279,17z"
La Niña del Guardia,36.5969032,-4.5346395,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/La+Ni%C3%B1a+del+Guardia/@36.5969032,-4.5346395,17z"
Restaurante Flanagan,36.6962885,-6.1340321,,Americana | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Flanagan/@36.6962885,-6.1340321,17z"
Restaurante Victoria Sangulí,41.0800018,1.1117903,,Mediterránea | Pizza | Take Away,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Victoria+Sangul%C3%AD/@41.0800018,1.1117903,17z"
Restaurante Goretti,41.0754195,1.1366781,,Tapas | Pizza,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+Goretti/@41.0754195,1.1366781,17z"
Restaurante El Óctopus,36.7632705,-2.1083903,,Mediterránea | Italiana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+El+%C3%93ctopus/@36.7632705,-2.1083903,17z"
Restaurante La Ola,36.8143218,-2.0511282,,Local | Mediterránea | Vegana,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Restaurante+La+Ola/@36.8143218,-2.0511282,17z"
Leon The Baker | Augusto Figueroa,40.4225821,-3.6987713,,Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Augusto+Figueroa/@40.4225821,-3.6987713,17z"
Leon The Baker | Conde Duque,40.4294055,-3.709386599999999,,Pastelería | Mediterránea | Take Away,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Conde+Duque/@40.4294055,-3.709386599999999,17z"
Leon The Baker | A Coruña,43.3544078,-8.402968699999999,,Pastelería | Mediterránea | Take Away,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+A+Coru%C3%B1a/@43.3544078,-8.402968699999999,17z"
Leon The Baker | Alicante,38.3430346,-0.4934513,,Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Alicante/@38.3430346,-0.4934513,17z"
Leon The Baker | Goya,40.4243989,-3.6747232,,Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Goya/@40.4243989,-3.6747232,17z"
Leon The Baker | Sanchinarro,40.4975568,-3.6627566,,Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Sanchinarro/@40.4975568,-3.6627566,17z"
Leon The Baker | Jorge Juan,40.42331679999999,-3.676914,,Pastelería | Mediterránea | Take Away,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Jorge+Juan/@40.42331679999999,-3.676914,17z"
Leon The Baker | Las Rozas,40.5038674,-3.8931735,,Take Away | Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Las+Rozas/@40.5038674,-3.8931735,17z"
Leon The Baker | María de Guzmán,40.4439449,-3.6985356,,Take Away | Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Mar%C3%ADa+de+Guzm%C3%A1n/@40.4439449,-3.6985356,17z"
Leon The Baker | Montecarmelo,40.5044865,-3.7030788,,Take Away | Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Montecarmelo/@40.5044865,-3.7030788,17z"
Leon The Baker | Reina Cristina,40.406656,-3.6825683,,Take Away | Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Reina+Cristina/@40.406656,-3.6825683,17z"
Leon The baker | Santa Bárbara,40.4275849,-3.696419299999999,,Take Away | Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+baker+%7C+Santa+B%C3%A1rbara/@40.4275849,-3.696419299999999,17z"
Leon The Baker | Sevilla,37.3932508,-5.9963295,,Pastelería | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Leon+The+Baker+%7C+Sevilla/@37.3932508,-5.9963295,17z"
Pastisseria Gluttón,41.4146816,2.0171097,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pastisseria+Glutt%C3%B3n/@41.4146816,2.0171097,17z"
Ala Bin Bon Pan,38.3653645,-0.4892254,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Ala+Bin+Bon+Pan/@38.3653645,-0.4892254,17z"
Flipo Fries & Cheese,40.4189523,-3.6732808,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Flipo+Fries+%26+Cheese/@40.4189523,-3.6732808,17z"
Pastelería Yo llevo el postre,40.449826,-3.4718291,,Pastelería,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Pasteler%C3%ADa+Yo+llevo+el+postre/@40.449826,-3.4718291,17z"
"Detroit Santa Teresa ""Más que desayunos""",37.9872878,-1.1350601,,Desayuno | Take Away | Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Detroit+Santa+Teresa+%22M%C3%A1s+que+desayunos%22/@37.9872878,-1.1350601,17z"
Mama Flora Gastrobar,43.4905451,-8.2018591,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Mama+Flora+Gastrobar/@43.4905451,-8.2018591,17z"
BAR café Rico,39.5964026,2.6714067,,Mediterránea,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/BAR+caf%C3%A9+Rico/@39.5964026,2.6714067,17z"
xPecado Smash Burger Jaén,37.7862638,-3.7898261,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/xPecado+Smash+Burger+Ja%C3%A9n/@37.7862638,-3.7898261,17z"
Xpecado Smash Burger Sevilla - Viapol,37.3800265,-5.977663,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Xpecado+Smash+Burger+Sevilla+-+Viapol/@37.3800265,-5.977663,17z"
XPecado Smash Burger Almería,36.8398079,-2.4642366,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/XPecado+Smash+Burger+Almer%C3%ADa/@36.8398079,-2.4642366,17z"
Xpecado Smash Burger Córdoba,37.8843966,-4.7780904,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/Xpecado+Smash+Burger+C%C3%B3rdoba/@37.8843966,-4.7780904,17z"
XPecado Smash Burger Madrid - Hortaleza,40.4218,-3.699922899999999,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/XPecado+Smash+Burger+Madrid+-+Hortaleza/@40.4218,-3.699922899999999,17z"
XPecado Smash Burger Albacete,38.99386399999999,-1.8533913,,Burger,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/XPecado+Smash+Burger+Albacete/@38.99386399999999,-1.8533913,17z"
Cafetería Prestigio,39.46556560000001,-0.3869793,,Heladería | Pastelería,acecova,SinGlu,SinGlu,,si,,,"https://www.google.com/maps/search/Cafeter%C3%ADa+Prestigio/@39.46556560000001,-0.3869793,17z"
"XOPO, Gluten Free & Fried Chicken",41.3817277,2.1574376,,Take Away | Pollo,,SinGlu,SinGlu,,,,,"https://www.google.com/maps/search/XOPO%2C+Gluten+Free+%26+Fried+Chicken/@41.3817277,2.1574376,17z"
